Time,Fz,Mz
4.58636,-0.365657,-2.53204
4.59776,-0.478828,-2.49088
4.60642,-0.525126,-2.68637
4.61648,-0.355368,-2.54233
4.62779,-0.720604,-2.69666
4.63647,-0.504549,-2.70695
4.64644,-0.453108,-2.49088
4.65789,-0.525126,-2.45487
4.66637,-0.581712,-2.62978
4.67641,-0.571424,-2.63493
4.68779,-0.555991,-2.67608
4.69642,-0.489117,-2.65036
4.70643,-0.417098,-2.51146
4.71778,-0.540559,-2.49088
4.72645,-0.592,-2.67608
4.73648,-0.386233,-2.59377
4.74784,-0.391378,-2.50117
4.75651,-0.643442,-2.64007
4.76646,-0.602289,-2.55262
4.77811,-0.370801,-2.59377
4.78634,-0.365657,-2.59892
4.79652,-0.447963,-2.5629
4.80829,-0.550847,-2.59892
4.81643,-0.545703,-2.67608
4.82651,-0.437675,-2.52689
4.83811,-0.509693,-2.5629
4.84645,-0.314215,-2.61949
4.85648,-0.453108,-2.50117
4.86801,-0.453108,-2.39828
4.87646,-0.437675,-2.57319
4.88652,-0.545703,-2.66065
4.89799,-0.453108,-2.54747
4.90644,-0.40681,-2.58348
4.91639,-0.411954,-2.42401
4.92779,-0.473684,-2.62464
4.93632,-0.473684,-2.51146
4.94649,-0.519982,-2.48059
4.958,-0.483973,-2.66579
4.96642,-0.391378,-2.55262
4.97673,-0.566279,-2.52175
4.98789,-0.561135,-2.64521
4.99665,-0.432531,-2.59377
5.00647,-0.432531,-2.55776
5.01807,-0.643442,-2.73267
5.02646,-0.370801,-2.51146
5.03675,-0.550847,-2.49603
5.04818,-0.519982,-2.66065
5.05661,-0.535414,-2.6555
5.06655,-0.458252,-2.49603
5.07815,-0.355368,-2.48574
5.08643,-0.463396,-2.61949
5.0965,-0.581712,-2.63493
5.10806,-0.483973,-2.48574
5.1164,-0.483973,-2.68637
5.12647,-0.442819,-2.52175
5.13788,-0.519982,-2.6555
5.1464,-0.499405,-2.53204
5.15638,-0.427387,-2.44458
5.16803,-0.566279,-2.62464
5.17639,-0.463396,-2.55262
5.18649,-0.571424,-2.65036
5.1981,-0.607433,-2.60406
5.20654,-0.257629,-2.44973
5.21654,-0.617721,-2.7018
5.22813,-0.525126,-2.62978
5.23635,-0.612577,-2.62464
5.2464,-0.535414,-2.69666
5.25805,-0.442819,-2.48059
5.26649,-0.612577,-2.60406
5.27651,-0.396522,-2.48574
5.28815,-0.561135,-2.48574
5.29644,-0.381089,-2.58863
5.30649,-0.489117,-2.46516
5.31806,-0.633154,-2.69151
5.32641,-0.401666,-2.51146
5.33656,-0.473684,-2.52175
5.34815,-0.550847,-2.54747
5.35646,-0.494261,-2.66579
5.36643,-0.478828,-2.5166
5.37799,-0.514838,-2.75325
5.38655,-0.561135,-2.49088
5.3965,-0.612577,-2.68123
5.40807,-0.586856,-2.69151
5.41642,-0.772046,-2.58348
5.42653,-0.509693,-2.35713
5.43807,-0.684595,-2.64007
5.4465,-0.463396,-2.52689
5.45655,-0.592,-2.54233
5.46802,-0.540559,-2.53204
5.47649,-0.561135,-2.57834
5.48666,-0.576568,-2.54747
5.49807,-0.535414,-2.40857
5.50649,-0.689739,-2.66065
5.51645,-0.65373,-2.43944
5.52804,-0.360513,-2.64521
5.53659,-0.638298,-2.61949
5.54652,-0.519982,-2.45487
5.55809,-0.844065,-2.72753
5.56639,-0.550847,-2.66579
5.57643,-0.802911,-2.64007
5.588,-0.612577,-2.47545
5.59648,-0.648586,-2.42915
5.60646,-0.761758,-2.72238
5.61812,-0.607433,-2.47545
5.62648,-0.550847,-2.66065
5.6364,-0.710316,-2.56805
5.64822,-0.576568,-2.53718
5.6564,-0.679451,-2.67608
5.66654,-0.710316,-2.58348
5.67796,-0.65373,-2.50632
5.68638,-0.751469,-2.57834
5.69682,-0.720604,-2.67608
5.70823,-0.720604,-2.37771
5.71646,-0.417098,-2.46002
5.72647,-0.792623,-2.58348
5.73799,-0.808055,-2.70695
5.74648,-0.859497,-2.58863
5.75656,-0.746325,-2.44458
5.76779,-0.648586,-2.51146
5.77651,-0.854353,-2.60406
5.78638,-0.684595,-2.51146
5.7979,-0.751469,-2.68123
5.80644,-0.864641,-2.56805
5.81644,-0.689739,-2.5166
5.82781,-0.766902,-2.44458
5.83643,-0.679451,-2.36742
5.84652,-0.885218,-2.59377
5.85791,-0.972669,-2.62464
5.86638,-0.705172,-2.49603
5.87649,-0.797767,-2.5166
5.8878,-0.746325,-2.44458
5.89647,-0.864641,-2.57319
5.90644,-0.864641,-2.40343
5.91787,-0.823488,-2.41886
5.92652,-0.869785,-2.55262
5.93645,-0.694884,-2.46002
5.9478,-0.689739,-2.44973
5.95656,-0.772046,-2.5166
5.96653,-0.93666,-2.5629
5.97787,-0.828632,-2.55776
5.98642,-0.910939,-2.50117
5.99656,-0.87493,-2.59377
6.00793,-0.849209,-2.47545
6.01645,-1.163,-2.66579
6.02646,-1.04469,-2.56805
6.03778,-0.926371,-2.3417
6.0465,-0.849209,-2.5166
6.05641,-0.854353,-2.52175
6.06772,-0.957236,-2.42915
6.07645,-0.931515,-2.42401
6.08653,-0.684595,-2.41886
6.09779,-0.864641,-2.52175
6.10645,-1.00353,-2.52175
6.11645,-1.11671,-2.58863
6.12818,-0.93666,-2.44458
6.13656,-0.910939,-2.56805
6.14644,-0.952092,-2.50117
6.15789,-0.946948,-2.49088
6.16644,-1.19387,-2.56805
6.17644,-1.05498,-2.48059
6.1877,-0.849209,-2.40857
6.19644,-1.09613,-2.61435
6.20657,-1.10642,-2.61435
6.21772,-1.14243,-2.59892
