Time,Fz,Mz
2.75683,-0.833776,-2.55262
2.76685,-0.833776,-2.56805
2.77688,-0.83892,-2.5166
2.78704,-0.880074,-2.60406
2.79698,-0.761758,-2.43944
2.80688,-0.710316,-2.47545
2.81672,-0.766902,-2.55776
2.82671,-0.766902,-2.46516
2.83665,-0.854353,-2.5629
2.84661,-0.880074,-2.56805
2.85636,-0.895506,-2.5629
2.86666,-0.977813,-2.65036
2.87662,-0.885218,-2.52689
2.88677,-0.946948,-2.61435
2.89651,-0.869785,-2.57319
2.90662,-0.849209,-2.57834
2.9164,-0.854353,-2.67094
2.92657,-0.808055,-2.61435
2.93649,-0.880074,-2.72238
2.94667,-0.905795,-2.71209
2.95665,-0.828632,-2.56805
2.96666,-0.8132,-2.59377
2.97663,-0.761758,-2.49088
2.98663,-0.761758,-2.53204
2.99664,-0.797767,-2.60406
3.00661,-0.921227,-2.71724
3.0166,-0.854353,-2.5629
3.02668,-0.787479,-2.5629
3.03651,-0.967525,-2.61949
3.04658,-0.946948,-2.72238
3.05661,-0.761758,-2.52175
3.06671,-0.849209,-2.5166
3.07674,-0.808055,-2.5629
3.08661,-0.772046,-2.51146
3.09658,-0.664019,-2.53718
3.10667,-0.792623,-2.52689
3.11663,-0.792623,-2.52689
3.12675,-0.761758,-2.55262
3.13674,-0.772046,-2.64521
3.14696,-0.895506,-2.7018
3.15674,-0.833776,-2.53718
3.16693,-0.844065,-2.55262
3.1769,-0.854353,-2.50632
3.18739,-0.849209,-2.46002
3.19697,-0.792623,-2.50632
3.20684,-0.833776,-2.57834
3.21706,-0.808055,-2.67094
3.22766,-0.941804,-2.7018
3.23741,-0.77719,-2.50632
3.2468,-0.844065,-2.58348
3.25683,-0.766902,-2.52689
3.26698,-0.782335,-2.50632
3.27697,-0.83892,-2.64007
3.28699,-0.957236,-2.6555
3.29688,-0.818344,-2.58863
3.30704,-0.828632,-2.62464
3.31673,-0.854353,-2.49603
3.32667,-0.746325,-2.43944
3.33654,-0.823488,-2.52689
3.34662,-0.833776,-2.5629
3.35651,-0.818344,-2.6555
3.36642,-0.941804,-2.7481
