Time,Fz,Mz
4.74282,0.704331,-2.59892
4.75278,0.791782,-2.52175
4.76266,0.688898,-2.6555
4.77437,0.709475,-2.55776
4.78273,0.67861,-2.54747
4.79272,0.694042,-2.56805
4.80277,0.724907,-2.52689
4.81264,0.74034,-2.52175
4.82442,0.709475,-2.61435
4.83274,0.755772,-2.50632
4.84275,0.699186,-2.62464
4.8528,0.750628,-2.52689
4.86277,0.694042,-2.54233
4.87434,0.704331,-2.54747
4.88275,0.750628,-2.50632
4.89276,0.704331,-2.54747
4.90276,0.791782,-2.50117
4.91271,0.724907,-2.47031
4.92421,0.74034,-2.5166
4.93286,0.709475,-2.59892
4.94276,0.724907,-2.58863
4.95282,0.724907,-2.53204
4.96267,0.606591,-2.64521
4.97438,0.730051,-2.55776
4.9828,0.652889,-2.58863
4.99277,0.699186,-2.60406
5.00279,0.714619,-2.56805
5.01265,0.704331,-2.55776
5.02436,0.735196,-2.53204
5.03267,0.755772,-2.53718
5.04278,0.683754,-2.64521
5.05282,0.694042,-2.59892
5.06279,0.632312,-2.6092
5.07444,0.724907,-2.57834
5.08279,0.709475,-2.55262
5.09283,0.699186,-2.58863
5.1028,0.766061,-2.5166
5.11267,0.67861,-2.57319
5.12411,0.786637,-2.46516
5.13268,0.663177,-2.60406
5.1428,0.724907,-2.51146
5.15273,0.719763,-2.59892
5.16274,0.74034,-2.57834
5.17442,0.745484,-2.51146
5.18273,0.668321,-2.57834
5.19275,0.796926,-2.44458
5.20277,0.735196,-2.58348
5.2127,0.735196,-2.53718
5.22417,0.709475,-2.55776
5.2327,0.755772,-2.54233
5.2428,0.750628,-2.57319
5.2528,0.750628,-2.47545
5.26268,0.730051,-2.48574
5.27407,0.704331,-2.56805
5.28279,0.709475,-2.5629
5.29275,0.719763,-2.5166
5.30273,0.776349,-2.51146
5.31281,0.714619,-2.46002
5.32413,0.750628,-2.5166
5.33271,0.709475,-2.58348
5.34275,0.745484,-2.53204
5.35275,0.74034,-2.52175
5.36276,0.807214,-2.50117
5.37429,0.730051,-2.57834
5.38269,0.709475,-2.58348
5.3928,0.704331,-2.54747
5.40282,0.699186,-2.5629
5.41269,0.699186,-2.55776
5.42431,0.709475,-2.54747
5.43277,0.74034,-2.5629
5.44281,0.709475,-2.57319
5.45277,0.730051,-2.54233
5.4627,0.699186,-2.55776
5.4744,0.709475,-2.55262
5.48274,0.67861,-2.55776
5.4928,0.632312,-2.65036
5.50276,0.714619,-2.51146
5.5126,0.67861,-2.62978
5.52417,0.719763,-2.55262
5.53275,0.699186,-2.53718
5.54283,0.74034,-2.50632
5.55271,0.694042,-2.55776
5.56279,0.817502,-2.49088
5.57444,0.67861,-2.52175
5.58271,0.709475,-2.5166
5.59281,0.67861,-2.55262
5.60283,0.688898,-2.56805
5.61265,0.74034,-2.53204
5.6244,0.688898,-2.61949
5.63273,0.709475,-2.53718
5.6428,0.735196,-2.52689
5.65283,0.699186,-2.54233
5.66266,0.704331,-2.52175
5.67442,0.786637,-2.54747
5.68267,0.735196,-2.61949
5.6928,0.781493,-2.49088
5.70282,0.663177,-2.59892
5.71277,0.755772,-2.52689
5.72432,0.724907,-2.5629
5.73272,0.730051,-2.57319
5.74272,0.632312,-2.63493
5.75281,0.750628,-2.57319
5.76261,0.658033,-2.62464
5.77437,0.735196,-2.5166
5.78268,0.714619,-2.52175
5.79279,0.714619,-2.57834
5.80277,0.688898,-2.56805
5.8126,0.611736,-2.63493
5.82438,0.663177,-2.52175
5.83278,0.745484,-2.58348
5.8428,0.735196,-2.5629
5.8528,0.730051,-2.57834
5.86261,0.735196,-2.52689
5.87444,0.647745,-2.58863
5.88274,0.807214,-2.5166
5.89276,0.796926,-2.48059
5.90277,0.735196,-2.52689
5.91268,0.755772,-2.57319
5.92425,0.74034,-2.57834
5.93274,0.683754,-2.58863
5.94277,0.622024,-2.64007
5.95286,0.74034,-2.54747
5.96271,0.658033,-2.6092
5.97438,0.750628,-2.58863
5.98275,0.699186,-2.55776
5.99279,0.709475,-2.53204
6.00266,0.735196,-2.48574
6.01269,0.67861,-2.57834
6.02438,0.791782,-2.46002
6.03273,0.652889,-2.62978
6.04282,0.730051,-2.53718
6.05278,0.719763,-2.54233
6.06287,0.714619,-2.54747
6.07439,0.683754,-2.57319
6.08273,0.673466,-2.53718
6.09287,0.632312,-2.61435
6.10281,0.750628,-2.48574
6.11291,0.688898,-2.55776
6.1244,0.750628,-2.49603
6.13281,0.704331,-2.55776
6.14272,0.760916,-2.53204
6.15273,0.699186,-2.53718
6.16263,0.766061,-2.51146
6.17435,0.74034,-2.49603
6.18269,0.745484,-2.52689
6.19275,0.704331,-2.53718
6.20282,0.699186,-2.53718
6.21265,0.766061,-2.57834
6.22443,0.647745,-2.58348
6.23274,0.791782,-2.50632
6.24279,0.668321,-2.6092
6.25277,0.704331,-2.55776
6.26275,0.688898,-2.56805
6.27441,0.694042,-2.55776
6.2827,0.745484,-2.54747
6.29277,0.760916,-2.49088
6.30275,0.714619,-2.58348
6.31272,0.735196,-2.58348
6.32433,0.673466,-2.57319
6.33273,0.730051,-2.57319
6.34274,0.699186,-2.5629
6.35268,0.694042,-2.55776
6.36277,0.750628,-2.53718
