2.711473, f1
2.711789, f2
2.715505, f1
2.715811, f2
2.716116, f1
2.719469, f1
2.719785, f2
2.723523, f1
2.723825, f2
2.727578, f1
2.727886, f2
2.731446, f1
2.731744, f2
2.735471, f1
2.735749, f2
2.739520, f1
2.739793, f2
2.743474, f1
2.743774, f2
2.747391, f1
2.747700, f2
2.751415, f1
2.751715, f2
2.755525, f1
2.755830, f2
2.759397, f1
2.759721, f2
2.763468, f1
2.763753, f2
2.767415, f1
2.767713, f2
2.771440, f1
2.771740, f2
2.775455, f1
2.775769, f2
2.779396, f1
2.779712, f2
2.783435, f1
2.783734, f2
2.787408, f1
2.787739, f2
2.791445, f1
2.791761, f2
2.795411, f1
2.795688, f2
2.796324, f1
2.799430, f1
2.799757, f2
2.803409, f1
2.803704, f2
2.807434, f1
2.807734, f2
2.811416, f1
2.811735, f2
2.815402, f1
2.815718, f2
2.819399, f1
2.819724, f2
2.823491, f1
2.823767, f2
2.827404, f1
2.827691, f2
2.831397, f1
2.831717, f2
2.835389, f1
2.835687, f2
2.839465, f1
2.839773, f2
2.843409, f1
2.843718, f2
2.847376, f1
2.847699, f2
2.851413, f1
2.851762, f2
2.855427, f1
2.855718, f2
2.859380, f1
2.859694, f2
2.863382, f1
2.863723, f2
2.867376, f1
2.867685, f2
2.871463, f1
2.871768, f2
2.875356, f1
2.875675, f2
2.875979, f1
2.879458, f1
2.879805, f2
2.883387, f1
2.883701, f2
2.887386, f1
2.887694, f2
2.891417, f1
2.891711, f2
2.895369, f1
2.895673, f2
2.899360, f1
2.899665, f2
2.903429, f1
2.903733, f2
2.907342, f1
2.907644, f2
2.911343, f1
2.911656, f2
2.915395, f1
2.915669, f2
2.919358, f1
2.919643, f2
2.923317, f1
2.923686, f2
2.927410, f1
2.927716, f2
2.931444, f1
2.931754, f2
2.935439, f1
2.935743, f2
2.939340, f1
2.939646, f2
2.943435, f1
2.943828, f2
2.947439, f1
2.947831, f2
2.951345, f1
2.951640, f2
2.955479, f1
2.955792, f2
2.956086, f1
2.959448, f1
2.959748, f2
2.963352, f1
2.963653, f2
2.967432, f1
2.967803, f2
2.971327, f1
2.971620, f2
2.975403, f1
2.975712, f2
2.979390, f1
2.979772, f2
2.983507, f1
2.983801, f2
2.987403, f1
2.987707, f2
2.991420, f1
2.991422, f2
2.995344, f1
2.995643, f2
2.999406, f1
2.999776, f2
3.003388, f1
3.003710, f2
3.007378, f1
3.007790, f2
3.011348, f1
3.011638, f2
3.015371, f1
3.015638, f2
3.019365, f1
3.019638, f2
3.023389, f1
3.023703, f2
3.027402, f1
3.027702, f2
3.031414, f1
3.031719, f2
3.035307, f1
3.035675, f2
3.035970, f1
3.039442, f1
3.039742, f2
3.043463, f1
3.043766, f2
3.047347, f1
3.047649, f2
3.051346, f1
3.051649, f2
3.055335, f1
3.055690, f2
3.059445, f1
3.059770, f2
3.063369, f1
3.063665, f2
3.067351, f1
3.067647, f2
3.071343, f1
3.071640, f2
3.075338, f1
3.075626, f2
3.079370, f1
3.079680, f2
3.083388, f1
3.083698, f2
3.087383, f1
3.087692, f2
3.091338, f1
3.091636, f2
3.095378, f1
3.095684, f2
3.099324, f1
3.099615, f2
3.103378, f1
3.103379, f2
3.107289, f1
3.107584, f2
3.111297, f1
3.111595, f2
3.115362, f1
3.115364, f2
3.116025, f1
3.119399, f1
3.119400, f2
3.123381, f1
3.123382, f2
3.127352, f1
3.127716, f2
3.131327, f1
3.131329, f2
3.135337, f1
3.135711, f2
3.139339, f1
3.139714, f2
3.143346, f1
3.143736, f2
3.147343, f1
3.147623, f2
3.151364, f1
3.151366, f2
3.155405, f1
3.155639, f2
3.159364, f1
3.159734, f2
3.163341, f1
3.163696, f2
3.167331, f1
3.167650, f2
3.171383, f1
3.171648, f2
3.175331, f1
3.175633, f2
3.179249, f1
3.179603, f2
3.183277, f1
3.183660, f2
3.187420, f1
3.187422, f2
3.191374, f1
3.191658, f2
3.195333, f1
3.195630, f2
3.195968, f1
3.199339, f1
3.199647, f2
3.203419, f1
3.203421, f2
3.207374, f1
3.207376, f2
3.211419, f1
3.211421, f2
3.215222, f1
3.215523, f2
3.219221, f1
3.219508, f2
3.220275, a
3.223234, f1
3.223532, f2
3.224118, a
3.227232, f1
3.227601, f2
3.228406, a
3.231256, f1
3.231554, f2
3.232270, a
3.235307, f1
3.235322, f2
3.236112, h
3.236186, a
3.239250, f1
3.239652, f2
3.240470, h
3.240644, a
3.243287, f1
3.243594, f2
3.244138, h
3.244289, a
3.247294, f1
3.247591, f2
3.248222, h
3.248402, a
3.251195, f1
3.251584, f2
3.252214, h
3.252364, a
3.255247, f1
3.255634, f2
3.256264, h
3.256473, a
3.259186, f1
3.259504, f2
3.260226, h
3.260377, a
3.263291, f1
3.263292, f2
3.264453, h
3.264712, a
3.267314, f1
3.267340, f2
3.268417, h
3.268644, a
3.271309, f1
3.271602, f2
3.272655, h
3.272784, a
3.275220, f1
3.275585, f2
3.275922, f1
3.276372, h
3.276597, a
3.279200, f1
3.279568, f2
3.280179, h
3.280342, a
3.283277, f1
3.283676, f2
3.284425, h
3.284604, a
3.287213, f1
3.287505, f2
3.288076, h
3.288229, a
3.291243, f1
3.291584, f2
3.292087, h
3.292218, a
3.295220, f1
3.295607, f2
3.296215, h
3.296363, a
3.299206, f1
3.299490, f2
3.300027, h
3.300125, a
3.303275, f1
3.303683, f2
3.304326, h
3.304462, a
3.307214, f1
3.307587, f2
3.308039, h
3.308135, a
3.311289, f1
3.311291, f2
3.312024, h
3.312304, a
3.315153, f1
3.315452, f2
3.317530, h
3.317646, a
3.319191, f1
3.319491, f2
3.319876, h
3.319959, a
3.323184, f1
3.323486, f2
3.324035, h
