Time,Fz,Mz
2.67925,-0.0467182,-0.0267141
2.68916,-0.0981599,-0.0318585
2.69916,-0.165034,-0.0112809
2.7091,-0.129025,0.0350187
2.71898,-0.139313,0.0813183
2.72896,-0.134169,0.0247299
2.73918,-0.154746,0.0453075
2.74924,-0.0930157,0.0298743
2.75886,-0.0672949,0.0401631
2.76901,-0.010709,0.0298743
2.77889,-0.0158532,-0.0627249
2.78886,-0.144457,0.0710295
2.79905,-0.190755,0.0916071
2.80944,-0.0775832,0.0144411
2.81956,-0.118737,0.10704
2.82938,-0.0930157,-0.0421473
2.83941,-0.0775832,-0.0215697
2.84942,-0.0878716,0.0967515
2.85945,-0.108448,0.0916071
2.8694,-0.0621507,0.0555963
2.87936,-0.108448,0.0967515
2.88945,-0.0570065,-0.0627249
2.89956,-0.0930157,-0.0215697
2.90931,-0.0827274,0.117329
2.91916,-0.0775832,0.0761739
2.92907,-0.0312857,-0.0318585
2.93903,-0.0570065,0.0350187
2.9488,-0.118737,0.0555963
2.95894,-0.0518624,0.0864627
2.96889,-0.0621507,0.0916071
2.97889,-0.108448,0.0658851
2.98936,-0.134169,0.0041523
2.99924,-0.0930157,0.0504519
3.00889,-0.190755,-0.10388
3.0189,-0.00556484,0.10704
3.0296,-0.118737,0.0195855
3.03901,0.0150118,0.0864627
3.049,-0.144457,0.0195855
3.05901,-0.180467,-0.0421473
3.06906,-0.175322,0.0195855
3.07954,-0.231908,-0.0267141
3.08917,-0.0467182,0.0607407
3.09912,-0.118737,0.143051
3.10878,-0.0672949,0.0658851
3.1188,-0.0467182,0.0864627
3.12878,-0.206187,-0.0678693
3.13897,0.0047235,0.0504519
3.14884,-0.170178,0.0195855
3.15885,-0.103304,0.0041523
3.16891,-0.185611,0.0658851
3.17873,-0.216476,0.0144411
3.18874,0.0047235,0.0504519
3.19882,-0.113592,0.163629
3.2088,-0.113592,-0.00613651
3.21898,-0.0621507,0.117329
3.22896,-0.0312857,-0.0164253
3.23927,-0.139313,0.0710295
3.24919,-0.0158532,0.0761739
3.25918,-0.0621507,0.168773
3.26897,-0.134169,-0.0215697
3.27905,-0.0312857,0.127618
3.28924,0.0047235,0.0350187
3.29978,-0.15989,0.0453075
3.30895,-0.0467182,0.0401631
3.31897,-0.165034,0.0453075
3.32887,-0.149602,-0.129602
3.339,-0.185611,0.10704
3.34986,-0.0930157,-0.0472917
3.35893,-0.123881,0.0607407
3.36902,-0.129025,-0.0575805
3.37897,-0.103304,0.0555963
3.38896,-0.0672949,-0.000992107
3.39894,-0.113592,0.0247299
3.4089,-0.0364299,0.0504519
3.41894,-0.0878716,0.117329
3.42896,-0.0621507,-0.0370029
3.43897,-0.0672949,0.143051
3.44886,-0.072439,0.0247299
3.45898,-0.15989,-0.0164253
3.46886,-0.0827274,0.0916071
3.47895,-0.0775832,0.0658851
3.48899,-0.149602,-0.0267141
3.4988,-0.0775832,0.0916071
3.50905,-0.129025,0.10704
3.51923,-0.0364299,0.0813183
3.52882,-0.144457,0.101896
3.53886,-0.0209973,0.0864627
3.54954,-0.0827274,0.112185
3.55926,-0.129025,0.0041523
3.56907,-0.0878716,0.0761739
3.57884,-0.0878716,0.0401631
3.58888,-0.165034,-0.0112809
3.59883,-0.175322,-0.00613651
3.60886,-0.0775832,0.0298743
3.6188,-0.0878716,0.0401631
3.62881,-0.170178,-0.10388
3.63881,-0.0518624,0.132762
3.6488,-0.041574,-0.000992107
3.65895,-0.0981599,0.0453075
3.66896,-0.0158532,0.0504519
3.67898,-0.0775832,0.127618
3.68893,-0.0364299,-0.0112809
3.6989,-0.185611,-0.00613651
3.70884,-0.154746,0.0555963
3.71896,-0.0981599,0.0144411
3.72896,-0.129025,0.0453075
3.73893,-0.0518624,-0.0112809
3.74879,-0.0518624,0.0658851
3.75916,-0.0261415,0.117329
3.76893,-0.0672949,0.0350187
3.77891,-0.195899,0.0298743
3.78895,-0.154746,0.0092967
3.79894,-0.0672949,0.143051
3.80901,-0.0775832,0.0555963
3.81907,-0.0827274,0.0555963
3.82894,-0.180467,0.0504519
3.83914,-0.00556484,0.0864627
3.84888,-0.129025,0.0967515
3.85893,-0.144457,-0.0318585
3.8689,-0.139313,0.112185
3.87908,-0.0672949,0.0658851
3.88891,-0.201043,-0.0678693
3.89886,-0.144457,-0.0164253
3.90913,-0.0312857,0.0401631
